Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,Action,KMeans_Cluster
17659,8,41,747.48,5,3,4,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17660,373,43,152.97,1,3,1,At Risk,Launch win-back campaigns and offer special discounts.,2
17662,297,13,261.12,1,1,2,Hibernating,Re-engage with reminder emails and promotions.,2
17663,53,124,2221.06,3,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17664,110,35,522.4399999999999,2,3,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17665,129,13,260.7,2,1,2,Hibernating,Re-engage with reminder emails and promotions.,0
17666,113,9,317.4,2,1,2,Hibernating,Re-engage with reminder emails and promotions.,0
17667,71,107,1683.45,2,4,5,At Risk,Launch win-back campaigns and offer special discounts.,3
17669,98,61,1155.63,2,4,4,At Risk,Launch win-back campaigns and offer special discounts.,0
17671,1,37,801.76,5,3,4,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17672,53,82,2038.39,3,4,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17673,11,283,1908.64,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17674,4,9,96.18,5,1,1,New Customers,Deliver a strong onboarding experience and welcome discounts.,3
17675,3,334,10844.9,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17676,2,82,1308.4,5,4,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17677,4,280,6367.04,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17678,239,10,223.5,1,1,2,Hibernating,Re-engage with reminder emails and promotions.,2
17679,157,46,1385.16,2,3,4,At Risk,Launch win-back campaigns and offer special discounts.,0
17680,19,7,153.3,4,1,1,Promising,Encourage repeat purchases with cross-selling.,3
17681,264,8,295.4,1,1,2,Hibernating,Re-engage with reminder emails and promotions.,2
17682,4,116,1900.3,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17683,21,38,628.79,4,3,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17685,8,67,1650.7,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17686,59,133,2285.55,3,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17687,56,26,432.68,3,2,3,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17688,29,19,304.2,4,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17689,24,21,310.78,4,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17690,2,112,2161.91,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17691,4,33,489.65,5,3,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17692,32,109,2043.44,4,4,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17694,147,49,718.47,2,3,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17695,30,17,435.9,4,2,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17696,18,214,3866.84,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17699,112,16,266.05,2,2,2,Hibernating,Re-engage with reminder emails and promotions.,0
17700,17,194,3063.57,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17702,19,74,1224.12,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17703,54,22,272.7,3,2,2,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17705,91,13,204.7,2,1,2,Hibernating,Re-engage with reminder emails and promotions.,3
17706,2,337,7370.56,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17707,12,14,232.5,5,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17708,38,39,620.85,3,3,3,Need Attention,Use personalized outreach and surveys.,3
17709,106,28,400.26,2,2,3,Hibernating,Re-engage with reminder emails and promotions.,0
17710,59,18,249.16,3,2,2,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17713,18,67,1049.04,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17714,60,61,1042.47,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17716,32,300,6780.2699999999995,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17717,57,25,357.02,3,2,2,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17718,280,16,247.63,1,2,2,Hibernating,Re-engage with reminder emails and promotions.,2
17720,3,65,1221.25,5,4,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17721,295,11,307.21000000000004,1,1,2,Hibernating,Re-engage with reminder emails and promotions.,2
17722,2,95,1516.57,5,4,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17726,31,63,1066.56,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17728,40,72,1213.95,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17729,232,22,421.7,1,2,3,Hibernating,Re-engage with reminder emails and promotions.,2
17730,18,80,1729.72,4,4,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17731,257,32,468.88,1,3,3,At Risk,Launch win-back campaigns and offer special discounts.,2
17732,8,102,1794.67,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17734,161,39,634.09,2,3,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17735,3,193,3555.47,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17738,31,124,2054.0099999999998,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17739,10,97,4550.62,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17740,66,6,148.5,3,1,1,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17741,42,5,69.89999999999999,3,1,1,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17742,64,50,1047.02,3,3,4,Need Attention,Use personalized outreach and surveys.,3
17744,16,13,235.73999999999998,4,1,2,Promising,Encourage repeat purchases with cross-selling.,3
17745,113,21,382.69,2,2,2,Hibernating,Re-engage with reminder emails and promotions.,0
17746,107,21,408.32,2,2,3,Hibernating,Re-engage with reminder emails and promotions.,0
17748,163,15,289.65,2,2,2,Hibernating,Re-engage with reminder emails and promotions.,0
17749,182,17,280.76,1,2,2,Hibernating,Re-engage with reminder emails and promotions.,0
17751,57,30,131.19,3,3,1,Need Attention,Use personalized outreach and surveys.,3
17753,100,70,370.65999999999997,2,4,2,At Risk,Launch win-back campaigns and offer special discounts.,0
17754,10,112,1443.81,5,4,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17756,11,79,640.6899999999999,5,4,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17757,4,550,3193.55,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17758,63,115,1208.91,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17759,29,40,344.36,4,3,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17760,9,43,387.88,5,3,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17762,92,16,117.15,2,2,1,Hibernating,Re-engage with reminder emails and promotions.,3
17763,289,12,61.2,1,1,1,Hibernating,Re-engage with reminder emails and promotions.,2
17764,38,83,788.87,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17765,84,24,102.02,2,2,1,Hibernating,Re-engage with reminder emails and promotions.,3
17766,17,21,289.66,4,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17767,46,18,141.85,3,2,1,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17768,23,70,856.9300000000001,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17769,19,263,2567.46,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17771,72,13,87.8,2,1,1,Hibernating,Re-engage with reminder emails and promotions.,3
17772,28,50,165.35,4,3,1,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17773,150,55,575.32,2,3,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17774,33,231,1709.37,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17776,22,81,299.06,4,4,2,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17778,297,6,72.9,1,1,1,Hibernating,Re-engage with reminder emails and promotions.,2
17780,303,80,325.71,1,4,2,At Risk,Launch win-back campaigns and offer special discounts.,2
17782,18,25,577.74,4,2,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17783,148,24,85.94,2,2,1,Hibernating,Re-engage with reminder emails and promotions.,0
17784,186,21,84.99,1,2,1,Hibernating,Re-engage with reminder emails and promotions.,0
17785,81,36,203.44,2,3,2,At Risk,Launch win-back campaigns and offer special discounts.,3
17787,7,27,597.33,5,2,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17789,297,15,171.25,1,2,1,Hibernating,Re-engage with reminder emails and promotions.,2
17790,14,111,661.51,5,4,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17792,103,48,319.5,2,3,2,At Risk,Launch win-back campaigns and offer special discounts.,0
17794,322,7,147.3,1,1,1,Hibernating,Re-engage with reminder emails and promotions.,2
17796,5,139,618.69,5,5,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17797,31,161,1169.99,4,5,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17798,217,49,183.09,1,3,1,At Risk,Launch win-back campaigns and offer special discounts.,0
17799,25,493,2865.72,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17801,87,82,754.65,2,4,4,At Risk,Launch win-back campaigns and offer special discounts.,3
17802,8,391,3293.66,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17803,28,26,171.91,4,2,1,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17804,12,90,359.73,5,4,2,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17807,31,87,387.32,4,4,3,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17808,184,30,159.95,1,3,1,At Risk,Launch win-back campaigns and offer special discounts.,0
17809,7,39,2649.18,5,3,5,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17810,304,51,293.26,1,3,2,At Risk,Launch win-back campaigns and offer special discounts.,2
17811,10,316,1511.22,5,5,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17812,4,88,388.33,5,4,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17814,11,136,1341.85,5,5,4,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17815,29,6,199.2,4,1,2,Promising,Encourage repeat purchases with cross-selling.,3
17816,1,38,75.75999999999999,5,3,1,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17817,14,105,420.17,5,4,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17818,373,46,130.18,1,3,1,At Risk,Launch win-back campaigns and offer special discounts.,2
17819,7,41,596.39,5,3,3,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17820,10,39,133.59,5,3,1,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17821,42,5,258.3,3,1,2,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17822,56,160,1349.59,3,5,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17823,57,106,433.45,3,4,3,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17825,234,26,479.36,1,2,3,Hibernating,Re-engage with reminder emails and promotions.,2
17826,10,34,134.59,5,3,1,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17827,257,67,386.29,1,4,3,At Risk,Launch win-back campaigns and offer special discounts.,2
17829,60,123,3058.7799999999997,3,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17833,359,31,324.46,1,3,2,At Risk,Launch win-back campaigns and offer special discounts.,2
17834,50,49,337.12,3,3,2,Need Attention,Use personalized outreach and surveys.,3
17838,1,171,3341.14,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17840,79,54,175.77,2,3,1,At Risk,Launch win-back campaigns and offer special discounts.,3
17841,1,4786,22185.47,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17842,238,16,347.09000000000003,1,2,2,Hibernating,Re-engage with reminder emails and promotions.,2
17843,47,27,120.75,3,2,1,About to Sleep,Send wake-up campaigns and personalized coupons.,3
17845,191,42,503.05,1,3,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17847,151,9,129.69,2,1,1,Hibernating,Re-engage with reminder emails and promotions.,0
17848,53,89,745.44,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17849,116,17,225.56,2,2,2,Hibernating,Re-engage with reminder emails and promotions.,0
17850,8,2475,49506.12,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17851,58,230,1431.49,3,5,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17852,24,85,538.92,4,4,3,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17853,43,98,1310.09,3,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17854,98,99,635.32,2,4,3,At Risk,Launch win-back campaigns and offer special discounts.,0
17855,8,16,199.01999999999998,5,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17858,5,139,3680.7400000000002,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17860,4,171,696.55,5,5,3,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17861,21,320,2224.6,4,5,5,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17862,21,84,811.1899999999999,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17863,5,108,1925.22,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17864,21,41,314.21999999999997,4,3,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17865,11,579,11916.17,5,5,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17866,120,13,447.3,2,1,3,Hibernating,Re-engage with reminder emails and promotions.,0
17867,46,53,240.1,3,3,2,Need Attention,Use personalized outreach and surveys.,3
17868,22,17,214.75,4,2,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17869,4,45,341.25,5,3,2,Potential Loyalists,Nurture with targeted recommendations and incentives.,3
17871,33,65,652.78,4,4,3,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
17872,17,13,160.27,4,1,1,Promising,Encourage repeat purchases with cross-selling.,3
17873,9,114,3334.7999999999997,5,4,5,Champions,Reward with VIP programs and brand ambassador opportunities.,3
17875,324,26,167.1,1,2,1,Hibernating,Re-engage with reminder emails and promotions.,2
17878,31,56,962.71,4,4,4,Loyal Customers,Strengthen relationship with exclusive offers and rewards.,3
